variance,entropy,type
0.2333333333333333,1.6193605348049522,structured
0.0025000000000000005,1.0986122886651097,structured
0.032222222222222215,1.5832584594144767,structured
0.005555555555555553,-1.000088900581841e-12,structured
0.008055555555555554,1.475076311049695,structured
0.0,0.0,structured
0.09888888888888892,1.1709971261122125,structured
0.024722222222222215,1.7201934592138248,structured
0.22583333333333333,1.5548786326621722,structured
0.0022222222222222222,1.3862943611158907,structured
0.14805555555555558,1.6092475422072485,structured
0.023333333333333327,1.695742534163635,structured
0.13333333333333333,1.7021269991042307,structured
0.11222222222222222,1.6681606504270896,structured
0.03222222222222223,1.64341771978718,structured
0.03472222222222222,1.5857708352020965,structured
0.12472222222222223,1.286872630393016,structured
0.015555555555555559,1.2554823251747536,structured
0.04666666666666667,1.5171063970560277,structured
0.12249999999999998,1.5708589637148505,structured
0.11805555555555554,1.4012766486383694,structured
0.2591666666666667,1.6660432323833174,structured
0.005833333333333332,0.6365141682928128,structured
0.19250000000000003,1.291209434286213,structured
0.0,0.0,structured
0.20138888888888892,1.355653487524374,structured
0.04666666666666667,1.704551445261297,structured
0.10666666666666667,1.1324163280062884,structured
0.05000000000000001,1.349792396166401,structured
0.0,0.0,structured
0.05555555555555556,1.6883524701663446,structured
0.3,1.6883524701663446,structured
0.03916666666666667,1.6726254461443206,structured
0.09472222222222222,1.4799062391171764,structured
